id	name	UNCONSTRAINED	MIRIAM	COMPOSITION	InChI	compartment	replacement_id	DB LINK	SMILES
peptidylproline (omega = 180)	peptidylproline (omega = 180)	false	NULL	NULL	NULL	c	r1359	"(LIGAND-CPD ""C03798"" NIL |qwan| 3371918012 NIL NIL)"	NULL
pg120	"Phosphatidylglycerol (didodecanoyl, n-C12:0)"	false	NULL	NULL	NULL	c	r24	NULL	NULL
pg160	"Phosphatidylglycerol (dihexadecanoyl, n-C16:0)"	false	NULL	NULL	NULL	c	r35	NULL	NULL
pg161	"Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)"	false	NULL	NULL	NULL	c	r46	NULL	NULL
pg180	"Phosphatidylglycerol (dioctadecanoyl, n-C18:0)"	false	NULL	NULL	NULL	c	r57	NULL	NULL
pg181	"Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)"	false	NULL	NULL	NULL	c	r68	NULL	NULL
pgp120	"Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)"	false	NULL	NULL	NULL	c	r79	NULL	NULL
pgp160	"Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0)"	false	NULL	NULL	NULL	c	r90	NULL	NULL
pgp161	"Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)"	false	NULL	NULL	NULL	c	r101	NULL	NULL
pgp180	"Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)"	false	NULL	NULL	NULL	c	r113	NULL	NULL
pgp181	"Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)"	false	NULL	NULL	NULL	c	r124	NULL	NULL
phenylacetaldehyde	phenylacetaldehyde	false	NULL	NULL	NULL	c	r1360	"(CAS ""122-78-1"" NIL |kr| 3346617701 NIL NIL)$(LIGAND-CPD ""C00601"" NIL |kr| 3346617701 NIL NIL)"	C(Cc1(ccccc1))=O
phenylacetate	phenylacetate	false	NULL	NULL	NULL	c	r1361	"(CAS ""CAS: 103-82-2"" NIL |kr| 3346617699 NIL NIL)$(LIGAND-CPD ""C07086"" NIL |kr| 3346617699 NIL NIL)"	C(Cc1(ccccc1))(=O)O
phenylpyruvate	phenylpyruvate	false	NULL	NULL	NULL	c	r1363	"(LIGAND-CPD ""C00166"" NIL |kr| 3346617699 NIL NIL)$(CAS ""156-06-9"")"	C(=O)(O)C(Cc1(ccccc1))=O
phosphate_input	phosphate	true	NULL	NULL	NULL	b	r175	NULL	NULL
phosphate	phosphate	false	NULL	NULL	NULL	c	r1364	"(LIGAND-CPD ""C00009"" NIL |kr| 3346617699 NIL NIL)$(CAS ""14265-44-2"")"	P([O-])([O-])([O-])=O
phosphate[extracellular]	phosphate	false	NULL	NULL	NULL	e	r1365	"(LIGAND-CPD ""C00009"" NIL |kr| 3346617699 NIL NIL)$(CAS ""14265-44-2"")"	P([O-])([O-])([O-])=O
phosphoadenosine-5'-phosphosulfate	phosphoadenosine-5'-phosphosulfate	false	NULL	NULL	NULL	c	r1366	"(LIGAND-CPD ""C00053"" NIL |kr| 3346617701 NIL NIL)$(CAS ""482-67-7"")"	[CH]3(n1(cnc2(c1ncnc2N)))(O[CH](COP(O)(OS(=O)(O)=O)=O)C(C3O)OP(O)(=O)O)
phosphoenolpyruvate	phosphoenolpyruvate	false	NULL	NULL	NULL	c	r1367	"(CAS ""138-08-9"" NIL |kr| 3346617701 NIL NIL)$(LIGAND-CPD ""C00074"" NIL |kr| 3346617701 NIL NIL)"	C=C(OP(O)(O)=O)C(O)=O
phosphonate_input	phosphonate	true	NULL	NULL	NULL	b	r176	NULL	NULL
phosphonate	phosphonate	false	NULL	NULL	NULL	c	r1369	"(CAS ""13598-36-2"" NIL |kr| 3346617698 NIL NIL)$(LIGAND-CPD ""C06701"" NIL |kr| 3346617698 NIL NIL)"	O=[PH](O)O
phosphonate[extracellular]	phosphonate	false	NULL	NULL	NULL	e	r1370	"(CAS ""13598-36-2"" NIL |kr| 3346617698 NIL NIL)$(LIGAND-CPD ""C06701"" NIL |kr| 3346617698 NIL NIL)"	O=[PH](O)O
phosphoribosyl-AMP	phosphoribosyl-AMP	false	NULL	NULL	NULL	c	r1371	"(LIGAND-CPD ""C02741"" NIL |kr| 3346617699 NIL NIL)"	C(C4(C(C(C(n3(c1(c(c(n(cn1)C2(OC(C(C2O)O)COP(O)(O)=O))=N)nc3)))O4)O)O))OP(O)(O)=O
phosphoribosyl-ATP	phosphoribosyl-ATP	false	NULL	NULL	NULL	c	r1372	"(LIGAND-CPD ""C02739"" NIL |kr| 3346617701 NIL NIL)"	C(C4(C(C(C(n3(c1(c(c(n(cn1)C2(OC(C(C2O)O)COP(O)(O)=O))=N)nc3)))O4)O)O))OP(OP(=O)(O)OP(=O)(O)O)(O)=O
phosphoribosyl-formamido-carboxamide	phosphoribosyl-formamido-carboxamide	false	NULL	NULL	NULL	c	r1373	"(LIGAND-CPD ""C04734"" NIL |kr| 3346617700 NIL NIL)"	c1(n(cnc1C(=O)N)[CH]2([CH](O)[CH]([CH](COP(O)(=O)O)O2)O))NC=O
phosphoribosylformiminoAICAR-phosphate	phosphoribosylformiminoAICAR-phosphate	false	NULL	NULL	NULL	c	r1374	"(PUBCHEM ""440534"" NIL |keseler| 3342300797 NIL NIL)$(LIGAND-CPD ""C04896"" NIL |keseler| 3342300797 NIL NIL)"	C([CH]3([CH](O)[CH]([CH](NC=Nc2(c(ncn([CH]1(O[CH](COP(O)(=O)O)[CH](O)[CH]1O))2)C(N)=O))O3)O))OP(O)(=O)O
phosphoribulosylformimino-AICAR-P	phosphoribulosylformimino-AICAR-P	false	NULL	NULL	NULL	c	r1375	"(PUBCHEM ""193735"" NIL |keseler| 3342300620 NIL NIL)$(LIGAND-CPD ""C04916"" NIL |keseler| 3342300620 NIL NIL)"	C(c2(ncn([CH]1([CH](O)[CH](O)[CH](COP(O)(O)=O)O1))c(N=CNCC(=O)[CH](O)[CH](COP(=O)(O)O)O)2))(N)=O
p-hydroxybenzoate_input	p-hydroxybenzoate	true	NULL	NULL	NULL	b	r92	NULL	NULL
p-hydroxybenzoate_drain	p-hydroxybenzoate	true	NULL	NULL	NULL	b	r198	NULL	NULL
p-hydroxybenzoate	p-hydroxybenzoate	false	NULL	NULL	NULL	c	r1377	"(LIGAND-CPD ""C00156"" NIL |kr| 3346617700 NIL NIL)$(CAS ""99-96-7"")"	C(O)(=O)c1(ccc(O)cc1)
p-hydroxybenzoate[extracellular]	p-hydroxybenzoate	false	NULL	NULL	NULL	e	r1378	"(LIGAND-CPD ""C00156"" NIL |kr| 3346617700 NIL NIL)$(CAS ""99-96-7"")"	C(O)(=O)c1(ccc(O)cc1)
p-hydroxyphenylpyruvate	p-hydroxyphenylpyruvate	false	NULL	NULL	NULL	c	r1381	"(CAS ""156-39-8"")$(PUBCHEM ""979"" NIL |keseler| 3342477624 NIL NIL)$(LIGAND-CPD ""C01179"" NIL |keseler| 3342477624 NIL NIL)"	C(=O)(O)C(=O)Cc1(ccc(O)cc1)
pimeloyl-CoA	pimeloyl-CoA	false	NULL	NULL	NULL	c	r1382	"(LIGAND-CPD ""C01063"" NIL |kr| 3346617700 NIL NIL)"	C(O)(=O)CCCCCC(SCCNC(CCNC(C(C(COP(=O)(O)OP(OCC1(OC(C(C1OP(O)(O)=O)O)n3(cnc2(c(ncnc23)N))))(O)=O)(C)C)O)=O)=O)=O
pmtcoa	Palmitoyl-CoA (n-C16:0CoA)	false	NULL	NULL	NULL	c	r17	NULL	NULL
porphobilinogen	porphobilinogen	false	NULL	NULL	NULL	c	r1383	"(LIGAND-CPD ""C00931"" NIL |kr| 3346617701 NIL NIL)$(CAS ""487-90-1"")"	c1(c(c(c(n1)CN)CC(=O)O)CCC(=O)O)
PPPi	Inorganic triphosphate	false	NULL	NULL	NULL	c	r1384	"(LIGAND-CPD ""C03279"" NIL |kr| 3346617699 NIL NIL)$(CAS ""7758-29-4"")"	OP(OP(=O)(OP(O)(=O)O)O)(O)=O
precorrin-1	precorrin-1	false	NULL	NULL	NULL	c	r1385	"(LIGAND-CPD ""C15527"" NIL |kr| 3410284649 NIL NIL)$(PUBCHEM ""11954200"" NIL |caspi| 3386017332 NIL NIL)"	CC3(C4(=CC5(=C(C(CCC(O)=O)=C(CC1(=C(CCC(O)=O)C(CC(=O)O)=C(N1)CC2(NC(=C(CC(O)=O)C=2CCC(O)=O)CC(C3CCC(=O)O)=N4)))N5)CC(O)=O)))(CC(O)=O)
precorrin-2	precorrin-2	false	NULL	NULL	NULL	c	r1386	"(CAS ""65207-12-7"" NIL |kr| 3346617699 NIL NIL)$(LIGAND-CPD ""C02463"" NIL |kr| 3346617699 NIL NIL)"	CC3(CC(O)=O)(C(C2(=Cc5(nc(Cc4(nc(C=C1(C(C)(CC(O)=O)C(CCC(=O)O)C(=N1)C=C(N2)3))c(c(CCC(O)=O)4)CC(O)=O))c(CCC(O)=O)c(CC(=O)O)5)))CCC(O)=O)
precorrin-3A	precorrin-3A	false	NULL	NULL	NULL	c	r1387	NULL	CC1(=C5(NC(=CC4(=NC(=Cc3(nc(Cc2(nc1c(CC(=O)O)c(CCC(=O)O)2))c(CCC(=O)O)c(CC(=O)O)3))C(CCC(=O)O)C(C)(CC(=O)O)4))C(CCC(=O)O)C(C)(CC(=O)O)5))
precorrin-3B	precorrin-3B	false	NULL	NULL	NULL	c	r1388	NULL	CC3(O)(c6(nc(Cc5(nc(CC4(N=C(C=C1(NC2(OC(=O)CC(C)(C(CCC(=O)O)1)2)3))C(C)(CC(=O)O)C(CCC(=O)O)=4))c(CC(=O)O)c(CCC(=O)O)5))c(CCC(=O)O)c(CC(=O)O)6))
precorrin-4	precorrin-4	false	NULL	NULL	NULL	c	r1389	NULL	CC(=O)C25(NC(=CC4(=NC(Cc3(nc(CC1(=NC(=C(CC(=O)O)C(C)(CCC(=O)O)1)2))c(CCC(=O)O)c(CC(=O)O)3))=C(CCC(=O)O)C(C)(CC(=O)O)4))C(CCC(=O)O)C(C)(CC(=O)O)5)
precorrin-5	precorrin-5	false	NULL	NULL	NULL	c	r1391	NULL	CC3(C4(C=C1(NC(C(C1CCC(O)=O)(CC(=O)O)C)(C(=O)C)C2(N=C(C(C=2CC(=O)O)(C)CCC(=O)O)CC5(=NC(CC(=C(CCC(=O)O)3)N=4)(C(=C(CCC(=O)O)5)CC(O)=O)C)))))CC(=O)O
precorrin-6x	precorrin-6x	false	NULL	NULL	NULL	c	r1392	NULL	CC3(C4(C=C1(NC(C(C1CCC(O)=O)(CC(=O)O)C)(C)C2(N=C(C(C=2CC(=O)O)(C)CCC(=O)O)C=C5(NC(CC(=C(CCC(=O)O)3)N=4)(C(=C(CCC(=O)O)5)CC(O)=O)C)))))CC(=O)O
precorrin-6y	precorrin-6y	false	NULL	NULL	NULL	c	r1393	NULL	CC3(C4(C=C1(NC(C(C1CCC(O)=O)(CC(=O)O)C)(C)[CH]2(N=C(C(C2CC(=O)O)(C)CCC(=O)O)C=C5(NC(CC(=C(CCC(=O)O)3)N=4)(C(=C(CCC(=O)O)5)CC(O)=O)C)))))CC(=O)O
precorrin-8x	precorrin-8x	false	NULL	NULL	NULL	c	r1394	NULL	CC3(C4(=C(C)C1(=NC(C(C1CCC(O)=O)(CC(=O)O)C)(C)[CH]2(N=C(C(C2CC(=O)O)(C)CCC(=O)O)C(C5(=NC(CC(C(CCC(=O)O)3)=N4)(C(=C(CCC(=O)O)5)C)C))C))))CC(=O)O
prephenate	prephenate	false	NULL	NULL	NULL	c	r1395	"(LIGAND-CPD ""C00254"" NIL |kr| 3346617701 NIL NIL)$(CAS ""126-49-8"")"	C(C(CC1(C=C[CH](C=C1)O)(C(=O)O))=O)(=O)O
propionate	propionate	false	NULL	NULL	NULL	c	r1396	"(LIGAND-CPD ""C00163"" NIL |hopkinso| 3311948452 NIL NIL)$(CAS ""79-09-4"" NIL |hopkinso| 3311948452 NIL NIL)"	C(CC)(=O)O
propionyl-CoA	propionyl-CoA	false	NULL	NULL	NULL	c	r1397	"(LIGAND-CPD ""C00100"" NIL |kr| 3346617701 NIL NIL)$(CAS ""317-66-8"")"	[CH]1([CH](O)[CH]([CH](COP(O)(=O)OP(O)(=O)OCC(C)(C)C(C(NCCC(=O)NCCSC(=O)CC)=O)O)O1)OP(O)(=O)O)(n3(cnc2(c(ncnc23)N)))
protocatechuate	protocatechuate	false	NULL	NULL	NULL	c	r1398	NULL	C(c1(cc(c(cc1)O)O))(=O)O
protoheme IX_input	protoheme IX	true	NULL	NULL	NULL	b	r192	NULL	NULL
protoheme IX_drain	protoheme IX	true	NULL	NULL	NULL	b	r274	NULL	NULL
protoheme IX	protoheme IX	false	NULL	NULL	NULL	c	r1399	"(LIGAND-CPD ""C00032"" NIL |kr| 3346617699 NIL NIL)$(CAS ""14875-96-8"")"	Cc7(c(c8(n6([Fe]24(N1(C(C(=C(C=1C=c3(n2c(c(c3C)C=C)=CC5(=N4C(C(=C5C)C=C)=Cc67)))C)CCC(=O)O)=C8)))))CCC(=O)O)
protoheme IX[extracellular]	protoheme IX	false	NULL	NULL	NULL	e	r1400	"(LIGAND-CPD ""C00032"" NIL |kr| 3346617699 NIL NIL)$(CAS ""14875-96-8"")"	Cc7(c(c8(n6([Fe]24(N1(C(C(=C(C=1C=c3(n2c(c(c3C)C=C)=CC5(=N4C(C(=C5C)C=C)=Cc67)))C)CCC(=O)O)=C8)))))CCC(=O)O)
protoporphyrin IX	protoporphyrin IX	false	NULL	NULL	NULL	c	r1402	"(LIGAND-CPD ""C02191"" NIL |kr| 3346617699 NIL NIL)$(CAS ""553-12-8"")"	Cc1(c2(C=C5(C(C=C)=C(C)C(C=c4(c(C=C)c(C)c(=CC3(C(C)=C(CCC(O)=O)C(=Cc(c(CCC(O)=O)1)n2)N=3))n4))=N5)))
protoporphyrinogen IX	protoporphyrinogen IX	false	NULL	NULL	NULL	c	r1403	"(LIGAND-CPD ""C01079"" NIL |kr| 3346617700 NIL NIL)$(CAS ""7412-77-3"")"	Cc1(c5(nc(c1CCC(O)=O)Cc2(c(c(c(n2)Cc3(nc(c(c3C)C=C)Cc4(c(c(c(n4)C5)C=C)C)))C)CCC(=O)O)))
ps120	"phosphatidylserine (didodecanoyl, n-C12:0)"	false	NULL	NULL	NULL	c	r135	NULL	NULL
ps160	"phosphatidylserine (dihexadecanoyl, n-C16:0)"	false	NULL	NULL	NULL	c	r146	NULL	NULL
ps161	"phosphatidylserine (dihexadec-9-enoyl, n-C16:1)"	false	NULL	NULL	NULL	c	r157	NULL	NULL
ps180	"phosphatidylserine (dioctadecanoyl, n-C18:0)"	false	NULL	NULL	NULL	c	r168	NULL	NULL
ps181	"phosphatidylserine (dioctadec-11-enoyl, n-C18:1)"	false	NULL	NULL	NULL	c	r179	NULL	NULL
pseudouridine 5'-phosphate	pseudouridine 5'-phosphate	false	NULL	NULL	NULL	c	r1404	"(CAS ""1157-60-4"")"	c1(c(c(=O)[nH]c(=O)[nH]1)C2(OC(COP(=O)(O)O)C(O)C(O)2))
pterin-4alpha-carbinolamine	pterin-4alpha-carbinolamine	false	NULL	NULL	NULL	c	r39	NULL	NULL
putrescine_input	putrescine	true	NULL	NULL	NULL	b	r177	NULL	NULL
putrescine	putrescine	false	NULL	NULL	NULL	c	r1405	"(LIGAND-CPD ""C00134"" NIL |kr| 3346617701 NIL NIL)$(CAS ""110-60-1"")"	C(N)CCCN
putrescine[extracellular]	putrescine	false	NULL	NULL	NULL	e	r1406	"(LIGAND-CPD ""C00134"" NIL |kr| 3346617701 NIL NIL)$(CAS ""110-60-1"")"	C(N)CCCN
pyridoxal	pyridoxal	false	NULL	NULL	NULL	c	r1407	"(LIGAND-CPD ""C00250"" NIL |kr| 3346617700 NIL NIL)$(CAS ""66-72-8"")"	C(c1(c(c(ncc1CO)C)O))=O
pyridoxal 5'-phosphate	pyridoxal 5'-phosphate	false	NULL	NULL	NULL	c	r1408	"(LIGAND-CPD ""C00018"" NIL |kr| 3346617699 NIL NIL)$(CAS ""54-47-7"")"	c1(c(c(c(c(n1)C)O)C=O)COP(=O)(O)O)
pyridoxamine	pyridoxamine	false	NULL	NULL	NULL	c	r1409	"(LIGAND-CPD ""C00534"" NIL |kr| 3346617699 NIL NIL)$(CAS ""85-87-0"")"	C(N)c1(c(O)c(C)ncc(CO)1)
pyridoxamine 5'-phosphate	pyridoxamine 5'-phosphate	false	NULL	NULL	NULL	c	r1410	"(CAS ""529-96-4"" NIL |kr| 3346617699 NIL NIL)$(LIGAND-CPD ""C00647"" NIL |kr| 3346617699 NIL NIL)"	C(c1(c(c(ncc(COP(O)(O)=O)1)C)O))N
pyridoxine	pyridoxine	false	NULL	NULL	NULL	c	r1411	"(LIGAND-CPD ""C00314"" NIL |kr| 3346617701 NIL NIL)$(CAS ""65-23-6"")"	C(c1(c(c(ncc1CO)C)O))O
pyridoxine-5'-phosphate	pyridoxine-5'-phosphate	false	NULL	NULL	NULL	c	r1413	"(CAS ""447-05-2"" NIL |kr| 3346617701 NIL NIL)$(LIGAND-CPD ""C00627"" NIL |kr| 3346617701 NIL NIL)"	c1(c(COP(O)(=O)O)c(c(O)c(n1)C)CO)
pyrroline 5-carboxylate	pyrroline 5-carboxylate	false	NULL	NULL	NULL	c	r1414	"(LIGAND-CPD ""C03912"" NIL |kr| 3346617700 NIL NIL)$(CAS ""2906-39-0"")"	C1(CCC(N=1)C(=O)O)
pyrroline-hydroxy-carboxylate	pyrroline-hydroxy-carboxylate	false	NULL	NULL	NULL	c	r1415	NULL	C(O)(=O)C1(CC(C=N1)O)
pyruvate	pyruvate	false	NULL	NULL	NULL	c	r1416	"(LIGAND-CPD ""C00022"" NIL |kr| 3346617699 NIL NIL)$(CAS ""127-17-3"")$(LIGAND-CPD ""c00022"" NIL |kawakami| 3278871674 NIL NIL)$(UM-BBD-CPD ""c0159"" NIL |kawakami| 3278871244 NIL NIL)"	C(C(C)=O)(=O)O
quinolinate	quinolinate	false	NULL	NULL	NULL	c	r1418	"(LIGAND-CPD ""C03722"" NIL |kr| 3346617700 NIL NIL)$(CAS ""89-00-9"")"	C(O)(c1(c(cccn1)C(O)=O))=O
R-4'-phosphopantothenoyl-L-cysteine	R-4'-phosphopantothenoyl-L-cysteine	false	NULL	NULL	NULL	c	r1425	"(LIGAND-CPD ""C04352"" NIL |sreddy| 3299618408 NIL NIL)"	CC(C)(COP(=O)(O)O)C(O)C(=O)NCCC(=O)NC(CS)C(=O)O
riboflavin	riboflavin	false	NULL	NULL	NULL	c	r1427	"(PUBCHEM ""6759"" NIL |keseler| 3368390651 NIL NIL)$(LIGAND-CPD ""C00255"" NIL |kaipa| 3311532642 NIL NIL)$(CAS ""83-88-5"")"	C(C(C(C(Cn3(c1(c(cc(C)c(c1)C)n=c2(C(=O)NC(=O)N=c23))))O)O)O)O
ribose-1-arsenate	ribose-1-arsenate	false	NULL	NULL	NULL	c	r1428	NULL	C(O)[CH]1([CH](O)[CH](O)[CH](O1)O[As](O)(O)=O)
S	S	true	NULL	NULL	NULL	c	r1431	NULL	NULL
S-2-methyl-butyryl-CoA	S-2-methyl-butyryl-CoA	false	NULL	NULL	NULL	c	r1432	NULL	[CH]1([CH](O)[CH]([CH](COP(O)(=O)OP(O)(OCC(C)(C)C(C(NCCC(=O)NCCSC(=O)C(C)CC)=O)O)=O)O1)OP(O)(=O)O)(n3(cnc2(c(ncnc23)N)))
S-adenosyl-4-methylthio-2-oxobutanoate	S-adenosyl-4-methylthio-2-oxobutanoate	false	NULL	NULL	NULL	c	r1433	"(LIGAND-CPD ""C04425"" NIL |kr| 3346617699 NIL NIL)"	C(CC(C(O)=O)=O)[S+](C)CC1(OC(C(C1O)O)n3(c2(ncnc(c2nc3)N)))
S-adenosyl-L-homocysteine	S-adenosyl-L-homocysteine	false	NULL	NULL	NULL	c	r1434	"(LIGAND-CPD ""C00021"" NIL |kr| 3346617699 NIL NIL)$(CAS ""979-92-0"")"	C(CC(N)C(=O)O)SC[CH]3(O[CH](N2(C=Nc1(c(N)ncnc12)))[CH](O)[CH](O)3)
S-adenosyl-L-methionine	S-adenosyl-L-methionine	false	NULL	NULL	NULL	c	r1436	"(LIGAND-CPD ""C00019"" NIL |kr| 3346617700 NIL NIL)$(CAS ""29908-03-0"")"	C(CC(N)C(=O)O)[S+](C)CC3(O[CH](N2(C=Nc1(c(N)ncnc12)))[CH](O)[CH](O)3)
S-allantoin	S-allantoin	false	NULL	NULL	NULL	c	r1437	"(LIGAND-CPD ""C02350"" NIL |kr| 3410284649 NIL NIL)"	C1(=O)(NC(=O)NC(NC(N)=O)1)
sarcosine	sarcosine	false	NULL	NULL	NULL	c	r1438	"(LIGAND-CPD ""C00213"" NIL |kr| 3346617699 NIL NIL)$(CAS ""107-97-1"")"	C(=O)(O)CNC
shikimate	shikimate	false	NULL	NULL	NULL	c	r1443	"(LIGAND-CPD ""C00493"" NIL |kaipa| 3311532640 NIL NIL)$(CAS ""138-59-0"")"	C(=O)(C1([CH2][CH]([CH](O)[CH](O)[CH]=1)O))O
shikimate-3-phosphate	shikimate-3-phosphate	false	NULL	NULL	NULL	c	r1444	"(LIGAND-CPD ""C03175"" NIL |kr| 3346617699 NIL NIL)"	C(O)(C1([CH2][CH](O)[CH](O)[CH]([CH]=1)OP(=O)(O)O))=O
siroheme	siroheme	false	NULL	NULL	NULL	c	r1447	"(LIGAND-CPD ""C00748"" NIL |kr| 3346617700 NIL NIL)"	C(O)(=O)CC5(C1(N6([Fe]27(n8(c(C=1)c(c(c(C=c3(c(c(c(n23)C=C4(N(C([CH](C4(CC(O)=O)C)CCC(O)=O)=CC([CH]5CCC(O)=O)=6)7))CCC(O)=O)CC(O)=O))8)CCC(O)=O)CC(O)=O)))))C
sirohydrochlorin	sirohydrochlorin	false	NULL	NULL	NULL	c	r1448	"(LIGAND-CPD ""C05778"" NIL |kr| 3346617699 NIL NIL)$(CAS ""65207-12-7"")"	CC2(CC(=O)O)(C1(=CC5(NC(C=C4(N=C(C=C3(NC(=CC(=N1)C(CCC(=O)O)2)C(C)(CC(=O)O)C(CCC(=O)O)3))C(CC(=O)O)=C(CCC(=O)O)4))=C(CCC(=O)O)C(CC(=O)O)=5)))
S-lactoyl-glutathione	S-lactoyl-glutathione	false	NULL	NULL	NULL	c	r1449	"(CAS ""59-85-8"" NIL |kr| 3346617701 NIL NIL)$(LIGAND-CPD ""C03451"" NIL |kr| 3346617701 NIL NIL)$(CAS ""25138-66-3"")"	C(C(N)CCC(=O)NC(C(NCC(O)=O)=O)CSC(C(O)C)=O)(O)=O
S-methyl-L-methionine	S-methyl-L-methionine	false	NULL	NULL	NULL	c	r1450	"(CAS ""4289-98-9"" NIL |kr| 3346617700 NIL NIL)$(LIGAND-CPD ""C03172"" NIL |kr| 3346617700 NIL NIL)$(CAS ""4727-40-6"")"	C(C(N)CC[S+](C)C)(=O)O
sn-glycerol-3-phosphate_input	sn-glycerol-3-phosphate	true	NULL	NULL	NULL	b	r127	NULL	NULL
sn-glycerol-3-phosphate_drain	sn-glycerol-3-phosphate	true	NULL	NULL	NULL	b	r229	NULL	NULL
sn-glycerol-3-phosphate	sn-glycerol-3-phosphate	false	NULL	NULL	NULL	c	r1452	"(LIGAND-CPD ""C00093"" NIL |kr| 3346617699 NIL NIL)$(CAS ""57-03-4"")"	C(O)C(O)COP(=O)(O)O
sn-glycerol-3-phosphate[extracellular]	sn-glycerol-3-phosphate	false	NULL	NULL	NULL	e	r1453	"(LIGAND-CPD ""C00093"" NIL |kr| 3346617699 NIL NIL)$(CAS ""57-03-4"")"	C(O)C(O)COP(=O)(O)O
sorbose	sorbose	false	NULL	NULL	NULL	c	r545	NULL	NULL
spermidine_input	spermidine	true	NULL	NULL	NULL	b	r178	NULL	NULL
spermidine[extracellular]	spermidine	false	NULL	NULL	NULL	e	r310	NULL	NULL
spermidine	spermidine	false	NULL	NULL	NULL	c	r1454	"(LIGAND-CPD ""C00315"" NIL |kr| 3346617698 NIL NIL)$(CAS ""124-20-9"")"	C(CCCNCCCN)N
succinate_input	succinate	true	NULL	NULL	NULL	b	r180	NULL	NULL
succinate_drain	succinate	true	NULL	NULL	NULL	b	r267	NULL	NULL
succinate[extracellular]	succinate	false	NULL	NULL	NULL	e	r311	NULL	NULL
succinate	succinate	false	NULL	NULL	NULL	c	r1456	"(LIGAND-CPD ""C00042"" NIL |kr| 3346617700 NIL NIL)$(CAS ""110-15-6"")"	C(CCC(O)=O)(O)=O
succinate semialdehyde	succinate semialdehyde	false	NULL	NULL	NULL	c	r1458	"(CAS ""692-29-5"" NIL |kr| 3346617700 NIL NIL)$(LIGAND-CPD ""C00232"" NIL |kr| 3346617700 NIL NIL)"	C(CC[CH]=O)(=O)O
succinyl-CoA	succinyl-CoA	false	NULL	NULL	NULL	c	r1459	"(LIGAND-CPD ""C00091"" NIL |kr| 3346617700 NIL NIL)$(CAS ""604-98-8"")"	[CH]1([CH](O)[CH]([CH](COP(=O)(O)OP(OCC(C)(C)C(C(NCCC(=O)NCCSC(CCC(=O)O)=O)=O)O)(=O)O)O1)OP(O)(O)=O)(n3(cnc2(c(ncnc23)N)))
sucrose	sucrose	false	NULL	NULL	NULL	c	r1460	"(LIGAND-CPD ""C00089"" NIL |kaipa| 3311532622 NIL NIL)$(CAS ""57-50-1"")$(NCI ""406942"")"	C(C2(OC1(OC(C(O)C(C1O)O)CO))(OC(CO)C(C2O)O))O
sulfate_input	sulfate	true	NULL	NULL	NULL	b	r181	NULL	NULL
sulfate	sulfate	false	NULL	NULL	NULL	c	r1461	"(CAS ""7664-93-9"" NIL |kr| 3346617700 NIL NIL)$(LIGAND-CPD ""C00059"" NIL |kr| 3346617700 NIL NIL)$(CAS ""14808-79-8"")"	O=S(=O)([O-])[O-]
sulfate[extracellular]	sulfate	false	NULL	NULL	NULL	e	r1462	"(CAS ""7664-93-9"" NIL |kr| 3346617700 NIL NIL)$(LIGAND-CPD ""C00059"" NIL |kr| 3346617700 NIL NIL)$(CAS ""14808-79-8"")"	O=S(=O)([O-])[O-]
sulfite	sulfite	false	NULL	NULL	NULL	c	r1463	"(CAS ""7782-99-2"" NIL |kr| 3346617699 NIL NIL)$(LIGAND-CPD ""C00094"" NIL |kr| 3346617699 NIL NIL)"	S([O-])([O-])=O
t3c11vaceACP	trans-3-cis-11-vacceoyl-[acyl-carrier protein]	false	NULL	NULL	NULL	c	r377	NULL	NULL
t3c5ddeceACP	trans-3-cis-5-dodecenoyl-[acyl-carrier protein]	false	NULL	NULL	NULL	c	r378	NULL	NULL
t3c7mrseACP	trans-3-cis-7-myristoleoyl-[acyl-carrier protein]	false	NULL	NULL	NULL	c	r380	NULL	NULL
t3c9palmeACP	trans-3-cis-9-palmitoleoyl-[acyl-carrier protein]	false	NULL	NULL	NULL	c	r381	NULL	NULL
tartrate	tartrate	false	NULL	NULL	NULL	c	r1464	"(CAS ""87-69-4"" NIL |kr| 3346617701 NIL NIL)$(LIGAND-CPD ""C00898"" NIL |kr| 3346617701 NIL NIL)"	C(=O)(O)[CH](O)[CH](O)C(=O)O
tartronate semialdehyde	tartronate semialdehyde	false	NULL	NULL	NULL	c	r1465	"(LIGAND-CPD ""C01146"" NIL |kr| 3346617700 NIL NIL)$(CAS ""2480-77-5"")"	C(C(C=O)O)(=O)O
taurine_input	taurine	true	NULL	NULL	NULL	b	r182	NULL	NULL
taurine_drain	taurine	true	NULL	NULL	NULL	b	r269	NULL	NULL
taurine	taurine	false	NULL	NULL	NULL	c	r1466	"(LIGAND-CPD ""C00245"" NIL |kaipa| 3311532638 NIL NIL)$(CAS ""107-35-7"")"	C(S(=O)(=O)O)CN
